id,category,name,description,instagram,logo_url,members,tiktok,Callink Page,LEAD Center Advisor,reach out,photo path
45975,3,Iranian Student Association in America,"The Iranian Student Association in America (ISAA) is a non-political, non-religious, voluntary graduate student organization, acting as a source of union and support for the Iranian community at the University of California, Berkeley. ISAA strives for improving the academic, professional, and societal experiences of Iranian students, increasing the voice of Iranians within the United States, and promoting the Iranian community, identity, and culture.",,,,,https://callink.berkeley.edu/organization/iranianstudentallianceinamerica,LEAD Center Category: Cultural & Identity/International RSO,Email our primary contact for more info,sample_data/logo Iranian Student Association in America.jpg
45976,3,Iranian Students Cultural Organization,"Established in 1988, the Iranian Students’ Cultural Organization (ISCO) aims to promote cultural awareness among undergraduate students at UC Berkeley through recreational events, cultural celebrations, and philanthropic endeavors. ISCO welcomes members of a variety of backgrounds and does not discriminate on the basis of race, ethnicity, national origin, gender, sexual orientation, age, or disabilities. Although ISCO is neither politically or religiously affiliated, we stand with the Women, Life, Freedom movement and hope to one day see a free Iran. ",,,,,https://callink.berkeley.edu/organization/isco,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Follow us on social media to get updates on upcoming events and learn about how you can get more involved. Feel free to email us at iscoucb@gmail.com or direct message us on Instagram at @iscoucb if you have any questions!,sample_data/logo Iranian Students Cultural Organization.jpg
368593,3,Iraqi Student Union,"The Iraqi Student Union (ISU) aims to build the Iraqi community at UC Berkeley through event hosting, projects, and outreach to the greater Iraqi community. All are welcome to any meetings!",,,,,https://callink.berkeley.edu/organization/iraqistudentunion,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Come to any of the meetings or reach out to us on Instagram!,sample_data/logo Iraqi Student Union.jpg
45978,3,Italian Society at Berkeley,"The Italian Society at Berkeley was founded in 1999 by a group of UC Berkeley graduate students, with the goal of spreading the understanding of Italian culture, by promoting many of its aspects (tradition in the arts, history, and lifestyle).",,,,,https://callink.berkeley.edu/organization/italiansocietyatberkeley,LEAD Center Category: Cultural & Identity/International RSO,To be completed by student leader upon re-registration,sample_data/logo Italian Society at Berkeley.jpg
144722,3,Jakara Movement Club at Berkeley,"We are forging a Gurmat-inspired generation through creative leadership development, community organizing, and social activism. We believe a world of engaged communities, strong families, healthy individuals and inspired youth is possible.",,,,,https://callink.berkeley.edu/organization/jakaramovementclub,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Contact Primary Contact,sample_data/logo Jakara Movement Club at Berkeley.jpg
91456,1,Jewish Students Association at Berkeley Law,"We host Shabbat dinners, holiday events, and cultural excursions for Jewish students at Berkeley Law",,,,,https://callink.berkeley.edu/organization/jsabl,LEAD Center Category: Professional RSO,Email jsabl@berkeley.edu for more information.,sample_data/logo Jewish Students Association at Berkeley Law.jpg
138375,1,Jewish@Haas,,,,,,https://callink.berkeley.edu/organization/JewishAtHaas,LEAD Center Category: Professional RSO,Contact club co-presidents Hannah Schlacter (hannah.schlacter@berkeley.edu) and Daniel Klein Khafif (d.klein.khafif@berkeley.edu),sample_data/logo Jewish@Haas.jpg
378043,3,Kal Balkan Student Association,,,,,,https://callink.berkeley.edu/organization/KalBalkanStudentAssociation,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,To be completed by student leader upon registration,no logo
91348,1,Kappa Alpha Pi Pre-Law Fraternity,"The Fraternity is designed to advance ideals of liberty and equal justice under law; to inspire the virtues of compassion and courage; to foster integrity and professional competence; to promote the welfare of its members; and to encourage their moral, intellectual, and cultural advancement; so that each member may enjoy a lifetime of honorable professional and public service.",,,,,https://callink.berkeley.edu/organization/kapi,LEAD Center Category: Professional RSO,https://kapiucb.com/contact,sample_data/logo Kappa Alpha Pi Pre-Law Fraternity.jpg
45983,1,Kappa Gamma Delta,"Kappa Gamma Delta, UC Berkeley's premier pre-health sorority, encourages the development of leadership and communication skills, and provides support academically, socially, and emotionally while promoting individuality, unity, and diversity among sisters. Our three pillars are sisterhood, service to humanity, and professionalism. ",,,,,https://callink.berkeley.edu/organization/kgd,LEAD Center Category: Professional RSO,"We hold rush every fall and spring for new members! For more info and/or any questions, you can find us on instagram @calkgd and at our website www.calkgd.com",sample_data/logo Kappa Gamma Delta.jpg
45995,3,Korean American Student Association,"The Korean American Student Association (KASA) is an organization at UC Berkeley that allows students to experience Korean and Korean American culture. As a club that prides itself in its social endeavors, KASA hopes to create a welcoming community that grants students a ""home away from home."" It also aims to highlight and celebrate Korean culture through various campus events, engage in Korean American discourse, and offer professional development opportunities. By meeting these goals, KASA provides a holistic experience of what it means to be a Korean American student at UC Berkeley.",,,,,https://callink.berkeley.edu/organization/koreanamericanstudentassociation,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Check out our socials for more info about KASA and how to get involved!,sample_data/logo Korean American Student Association.jpg
159286,1,Korean Business Society,"Our organization is a business club that aims to help members with professional development through events such as networking, professional workshops, and client work. Acknowledging the lack of specific support for Korean undergraduate student clubs at Berkeley, we seek to foster an environment where members can learn more about business – including but not limited to methods of consulting, resume building, and networking. Through these measures, we aim to foster an environment that can help members expand their professionalism in various sectors and create a supportive community at Berkeley.",,,,,https://callink.berkeley.edu/organization/KoreanBusinessSociety,LEAD Center Category: Professional RSO,WILL BE UPDATED AFTER,no logo
